building_id,puma,income,is_care,annual_kwh,scaling_factor,e_tou_c_bill,e_tou_c_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,baseline_gas_therms,gas_savings_therms,pv_size_kw_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,self_sufficiency_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,e_tou_c_bill_s2_pv_stor,e_tou_c_f_bill_s2_pv_stor,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,self_sufficiency_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,e_tou_c_bill_s1_ev,e_tou_c_f_bill_s1_ev
535668,G06007901,high,False,11596.517,0.7762566405843095,4935.612850360004,4490.309245850001,4935.5458378,4879.628291,3558.341259,4545.364958800001,3111.9604513,4154.0598512999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535709,G06000300,low,True,8231.484,0.8960338247617118,2220.898877769,1976.9015162309986,2220.83160585,2193.953042385,1557.1240051250004,1784.2188511550005,1093.3982601100001,1347.134106205,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535712,G06011301,high,False,8483.576000000001,0.8960338247617118,,,3868.4954374,3826.7960329,2840.5691767999997,3846.6415613,2776.7777098999995,3824.0088299999998,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535740,G06004104,high,False,18350.559999999998,0.7640705232624861,7838.254871849999,6966.081145049999,7838.141216999998,7749.055241899999,5643.547787199999,6585.8838017,4301.791685099999,5331.8913434,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535763,G06008520,low,True,4738.668,0.8079209467363546,1243.2723160780015,1143.0982708519978,1243.2279476499998,1227.48243995,854.16300476,1096.297940465,691.3580233949999,949.1137497049999,0,0,1,0,15.494404620345145,128.90595622690773,128.90595622690773,,,,,,,,,,,,,,,6623.820562141993,0.0,0.0,0.0,0.0,1792.098431448122,1770.4396908168278,1257.1910880447283,1491.3495042511752,934.6025897851739,1190.2238585626876,1792.1582090615138,1609.8490092792692
535769,G06000300,high,False,1291.2889999999998,0.8960338247617118,505.7061403499999,732.7207798199994,505.68204906,498.92536405999994,338.51008416,1391.65232616,1217.6617505599997,2277.52483996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535788,G06002903,low,True,6435.054999999999,0.9082432929445241,1656.1280300045012,1494.7392324069988,1656.0694262450002,1634.9622146000002,1134.686790315,1369.5752920200002,826.894786185,1082.71643821,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535789,G06010100,low,True,8160.442999999999,0.9319106755115257,,,2507.12363798,2480.1597908100002,1840.992853895,2067.947102065,1374.6225029550003,1628.3229242450002,1,1,0,0,0.0,57.64282997235861,57.64282997235861,3.942951140804695,3250.9186107964088,2124.5844854133293,1711.530834841807,5219.8142145866705,0.6396483885233524,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
535800,G06007507,medium,False,8299.422,0.7640705232624861,3591.685165379997,3367.38583872,3591.5894759999996,3550.2665635,2571.6182985,3578.0643562,2516.4106052999996,3563.7865845999995,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535819,G06002300,high,False,9189.405999999999,0.9251399469182335,3967.129024549999,3686.297010370001,3967.0229486000003,3921.4274014999996,2841.722759,3842.4123073,2671.1268699,3716.9599902,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535855,G06008520,medium,False,3524.117,0.8079209467363546,1299.5667660300023,1406.9494992600016,1299.5261520600002,1282.03670826,867.8858483600001,1906.5586417599998,1457.27993496,2513.2686707599996,1,1,0,0,0.0,104.07459249411659,104.07459249411659,2.0,1773.0207375798677,1693.657416772325,1423.2830524436808,1965.7354292858506,0.5577951666434033,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
535857,G06010100,high,False,9347.115000000002,0.8704186294422617,,,4494.0148452,4445.7312798,3300.0084602,4296.8615049,3054.1172254,4098.9602742,1,1,0,0,0.0,150.43197064755415,150.43197064755415,4.761934385989761,4064.0671953065903,2857.626389682738,1879.7175228699448,5554.777110317265,0.5942771764675265,76.77145492795466,55.782595520835,0.0,1062.3084,1062.3084,2124.6168,76.87352345951194,295.15596,,,,,,,,,,,,,
535885,G06000111,low,True,1808.256,0.7640705232624861,436.91465177099855,448.21920684299954,436.90042866600004,430.989046436,290.9428279160001,546.400430121,394.48221549100003,655.796661511,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535904,G06000300,medium,False,2174.8849999999998,0.8704186294422617,791.0200667799962,969.4663454299985,791.0019765999999,780.3734498000001,528.9957294,1576.9727460999998,1304.2722741999999,2362.7391191999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535938,G06007707,high,False,10948.779999999999,0.8960338247617118,4769.772796430001,4394.594557030001,4769.604600799999,4713.7452874,3389.0735827000003,4375.722706800001,2938.8132571,3980.9236031,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535942,G06001100,high,False,5340.137999999999,0.9319106755115257,2061.845304810003,2058.7344921299987,2061.7846151400004,2035.27762044,1407.5901961400002,2434.07335454,1753.1423049399998,2805.87304504,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535978,G06007708,low,True,10477.552,0.8960338247617118,2974.265201420501,2632.4077801565004,2974.1610804099996,2939.2124418800004,2110.317746485,2326.4214127050004,1427.31276402,1678.1238596500002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535999,G06004702,high,False,12352.599,0.8960338247617118,5377.2907698700055,4914.509972899996,5377.1015926,5314.239862099999,3823.589865,4800.7593318,3183.7879553,4223.3699836,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536005,G06008515,low,True,2323.626,0.8079209467363546,556.9556907915006,550.5827971784992,556.9373547660001,549.388694686,370.57287601100006,623.8171032860002,429.836365621,690.560065251,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536027,G06009704,medium,False,4111.595,0.8624372092015187,1528.85736793,1605.4931856799967,1528.8058072000001,1508.2329088,1020.8657359000001,2055.3537628000004,1526.6622521999998,2581.5351075999997,0,0,1,0,8.47066047227759,0.0,0.0,,,,,,,,,,,,,,,5142.192024127107,0.0,0.0,0.0,0.0,1953.7278687718044,1928.1815632531643,1323.1250102387962,2350.904274044753,1694.533368724717,2747.61100881529,1953.792389612323,1966.8201000784327
536030,G06007512,low,True,6058.917,0.7640705232624861,1655.7706944870001,1489.0710807554995,1655.72439435,1636.1702373899998,1173.0983737200002,1410.1228329500002,907.7738005050002,1164.159842005,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536086,G06006102,low,True,3853.522,0.9319106755115257,931.2181000784996,870.1881891285013,931.1897134410001,918.7428358809999,623.995286486,870.625319941,550.8775569960001,809.8314345460001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536125,G06004702,high,False,28702.482,0.8960338247617118,12929.812371699998,11371.098917240002,12929.4478732,12785.2660208,9369.2402762,10236.5431346,6530.9323962,7541.1191678,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536129,G06008507,high,False,8685.422,0.8079209467363546,3693.1233695999954,3456.8012009400027,3693.0185172,3649.6120600000004,2621.4152008,3625.0274971999997,2509.636567,3556.2580289999996,0,0,1,0,13.319194415786823,76.88444625304427,76.88444625304427,,,,,,,,,,,,,,,10305.923987254064,0.0,0.0,0.0,0.0,4418.8897503641365,4367.6631501495085,3154.412511548576,4147.476005971276,2831.323082449523,3875.1217631796735,4419.014981131593,4074.070564265959
53613,G06005303,high,False,13016.635999999999,0.8079209467363546,5743.512877110004,5216.869434029997,5743.3464882,5677.891907,4126.9844081,5100.7451597,3418.3531848,4457.0015708,0,0,1,0,28.02912148763748,271.8222482311661,271.8222482311661,,,,,,,,,,,,,,,16426.845780995893,0.0,0.0,0.0,0.0,7270.881288249462,7188.969875520017,5248.632302799132,6200.193990180925,4095.3153298815637,5128.023410734282,7271.09056171534,6515.860757015188
536156,G06004103,medium,False,4456.780000000001,0.8624372092015187,1818.4624400600003,1851.7354066600012,1818.4089386000003,1796.1762369,1269.5708637,2301.8191969,1730.5535636,2784.8276063,1,1,0,0,0.0,304.0299822047574,304.0299822047574,2.232891124098557,2263.4478673332383,1588.2341523021748,1427.8737958858753,2422.8678476978266,0.5436364028957736,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
536160,G06006103,low,True,1625.471,0.9319106755115257,419.107138047,436.6813100115001,419.08483964100003,413.502380096,280.886588216,536.7615058910001,392.92966696099995,654.3602703859999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536162,G06000120,low,True,6212.236,0.8960338247617118,1661.3634484849958,1496.986782283003,1661.31451889,1641.057464735,1161.163697915,1397.218447495,876.6347886399999,1132.764338385,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536165,G06001313,low,True,3906.239,0.8960338247617118,956.9471673579966,892.1867019635015,956.919523144,944.298185519,645.443332989,891.8391373190001,567.636494139,826.526922914,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536170,G06000700,low,True,9821.315999999999,0.9319106755115257,2746.768121331005,2433.5025744689983,2746.6661664,2714.1619878749993,1943.2695924850002,2162.68954031,1326.4677266750002,1578.1693833400004,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536172,G06006709,low,True,8797.67,0.8960338247617118,2748.925179162502,2438.9437360975016,2748.8305793000004,2719.292269265,2018.4899610200005,2241.9123140700003,1481.77420716,1734.538743565,0,0,1,0,17.226958724065657,0.0,0.0,,,,,,,,,,,,,,,10893.616644761321,0.0,0.0,0.0,0.0,3359.074690056776,3322.9619409175243,2466.5838584950147,2681.1377731938683,1752.2179065296775,2002.6093145240498,3359.1864221297255,2957.8856317257973
536216,G06007512,low,True,1844.295,0.7640705232624861,440.8242411494995,450.89264050200046,440.8098897150001,434.831260305,293.2188153700001,548.58731083,394.96382744000005,656.25508835,1,1,0,0,0.0,16.276176657148042,16.276176657148042,2.0,1100.3501992015936,2748.5468597177437,1582.998290035247,971.1187884921951,0.5265528500007836,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
536229,G06009705,medium,False,5922.832,0.8624372092015187,2324.3642726699964,2284.625356649999,2324.3008602600003,2294.79171346,1596.0260687600003,2618.44806436,1860.4178744600003,2912.06130286,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536257,G06001901,medium,False,13266.545,0.9082432929445241,5930.199103430001,5406.156506079998,5929.9640588,5861.2187114,4229.5997673,5198.673510500001,3428.8859354999995,4466.3287313,1,1,0,0,0.0,121.966853884226,121.966853884226,6.453610972336777,5613.957783409813,3896.8910675515654,2231.364877987422,8042.999432448434,0.6062617985653713,172.97606145561485,143.98031791267567,0.0,1062.3084,1062.3084,2124.6168,173.1185806311214,295.15596,,,,,,,,,,,,,
536286,G06008105,medium,False,4811.406,0.7640705232624861,1979.9073459900026,1989.409731809995,1979.85069,1955.8786386,1388.1169370999999,2418.0168569999996,1802.1018014999997,2855.7475514999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536327,G06007509,high,False,6151.525,0.7640705232624861,2597.5371459499975,2517.211355199996,2597.463164,2566.8446376999996,1841.6340784000001,2862.5446177,2075.8201149999995,3127.0656492999997,0,0,1,0,47.0111044577912,121.20888710615029,121.20888710615029,,,,,,,,,,,,,,,11871.209375697928,0.0,0.0,0.0,0.0,5159.480602887968,5101.260290123983,3722.888414745139,4706.566159314565,3211.2370109750136,4252.519325203594,5159.626511827791,4695.910277374745
536343,G06007513,high,False,3038.3750000000005,0.7640705232624861,1194.0218500799988,1322.1588996900011,1193.98030914,1178.4966631400002,811.43683474,1852.7815688399999,1454.62036354,2511.3290553399997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536356,G06002906,low,True,4822.026,0.9082432929445241,1210.6272125935,1109.639790699501,1210.5924599470004,1194.9763747870002,825.1694682920003,1067.5136701320002,666.342945567,924.150864407,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536393,G06008507,medium,False,4300.8640000000005,0.8079209467363546,1644.6469809700016,1701.9147885500026,1644.5965081,1623.2528672000003,1117.7980095000003,2151.257013,1602.925518,2657.5225261,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536412,G06001100,high,False,9453.241999999998,0.9319106755115257,4056.665101509999,3781.7327742499983,4056.522134800001,4008.3261356,2865.4502841,3862.4830732000005,2622.7688178999997,3667.6503465,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536425,G06007902,medium,False,10166.153,0.8079209467363546,4287.881848080006,3952.306280490008,4287.7988856,4237.9195398,3058.0805304,4053.1110829,2773.2012434,3817.4792906,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536464,G06008515,medium,False,3341.011,0.8079209467363546,1327.1540572500007,1441.2256135199968,1327.0995480000001,1309.7501424000002,898.1031833000002,1936.8963684999999,1490.4054629,2546.4347909,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536497,G06008506,high,False,13575.775000000001,0.8079209467363546,6091.079304999999,5526.956774750004,6090.864135999999,6021.731299099999,4382.2043249,5350.8722505,3572.4163752999993,4609.7313508,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536509,G06004702,high,False,5271.567999999999,0.8960338247617118,2152.415563290002,2156.7287699699996,2152.3168918799997,2124.7037615799995,1469.06880028,2493.9080158799998,1782.78430308,2835.10006358,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536510,G06006707,high,False,12252.453999999998,0.8960338247617118,5667.349016179993,5141.222984560001,5667.2303342,5606.1903014,4161.376589,5141.270730099999,3573.9996518999997,4614.2309804999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536537,G06001700,low,True,761.633,0.8960338247617118,182.5834298924996,229.78767717599936,182.57698083300005,180.10274387300007,121.48396280800004,381.5905095080001,318.00084076800005,580.558344968,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536580,G06004104,low,True,3335.751,0.8624372092015187,796.5802447199999,755.4909575444998,796.555186401,785.748479581,529.802590811,778.6447814210001,500.99060338600003,760.537062666,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536642,G06005303,low,True,3313.8779999999997,0.8079209467363546,943.2460743550023,894.6814162699986,943.1995314040001,931.4668909389999,652.5261939690001,900.027614824,597.522029039,856.7209661440002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536680,G06001313,high,False,2659.266,0.8960338247617118,1074.899839429998,1226.7459640899995,1074.8512625600001,1060.7936553599998,727.0008514600001,1770.23474156,1408.21037466,2465.42791966,1,1,0,0,0.0,14.601416165227475,14.601416165227475,2.0,1563.8212537749716,2451.3257620441495,1474.1477446356218,1283.9181927379336,0.4828092386161947,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
536683,G06001301,high,False,9301.081,0.7640705232624861,4171.238003510006,3879.797474080005,4171.105620200001,4123.5937912,2997.1686809,3995.1562431999996,2773.3202724000002,3818.4414544,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536695,G06001314,medium,False,3602.9299999999994,0.8960338247617118,1354.45130929,1456.3857911300006,1354.40700646,1336.34546606,908.48206256,1946.36776986,1482.23137256,2538.01061716,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536705,G06006102,medium,False,10826.731,0.9319106755115257,4598.368510520001,4231.371215589999,4598.2463708000005,4544.159076,3263.1982326,4252.389050900001,2862.8073758,3905.5654912000005,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536732,G06007509,high,False,12355.854,0.7640705232624861,5296.337718090001,4800.135754469999,5296.2584328,5236.4700296,3823.2440779,4804.992656,3271.8242969,4312.529986699999,0,0,1,0,29.924539603529837,33.45711059928896,33.45711059928896,,,,,,,,,,,,,,,15996.672985096131,0.0,0.0,0.0,0.0,6927.089982051787,6849.731884165906,5020.7413616070235,5978.789704341035,3994.564769858414,5028.928452231761,6927.215051887387,6186.9689916963935
53676,G06001310,low,True,4099.838,0.7640705232624861,1025.5258866449985,953.1853451040001,1025.49313542,1012.080453605,694.281746795,939.5870792100001,594.8428695949999,853.44628723,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536761,G06001902,high,False,17854.263,0.9082432929445241,7975.756185940003,7144.198851050001,7975.4924722,7884.682108899999,5731.5931879,6670.9414968,4335.4082836,5364.8816345,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53679,G06000101,high,False,8982.727,0.7640705232624861,3816.482002329998,3560.231479519998,3816.3692170000004,3771.6342051,2711.9870034000005,3713.8124221999997,2564.2955300999997,3610.4396794,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536812,G06001308,low,True,8234.983,0.8960338247617118,2159.4519497069973,1916.1227601345017,2159.4063124140002,2133.0919157990006,1510.523783379,1738.464183859,1063.081597799,1317.0230528040001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536831,G06007510,low,True,4891.459999999999,0.7640705232624861,1311.5088338495025,1195.6747378794985,1311.47135132,1295.625603935,920.3183496,1162.3466324600001,755.20696862,1012.932743255,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536867,G06008515,low,True,4863.5509999999995,0.8079209467363546,1277.9409461325001,1172.3258110380025,1277.89624014,1261.77645555,879.6201808550001,1121.250869505,706.7208178550001,964.341856365,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536868,G06009702,low,True,9496.692,0.8624372092015187,2623.6797103790022,2324.002655785001,2623.60620782,2592.43060713,1853.8573198600004,2075.1517397,1273.9947901199998,1526.17040059,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536869,G06002908,high,False,6944.173,0.9082432929445241,2803.1876422400023,2702.92541203,2803.08727982,2767.8877359199996,1933.46511072,2948.1299811199997,2042.99922932,3092.58044102,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536927,G06009705,low,True,860.1310000000001,0.8624372092015187,217.39448298750045,261.2201996220008,217.38523673100005,214.47478490100002,145.417133446,404.92573591600006,330.024627166,592.422569756,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536952,G06000114,low,True,3279.384,0.7640705232624861,806.2316459405012,766.9872746365,806.202551336,795.346319326,537.982174561,786.7350322259999,507.561476331,767.087332691,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536960,G06009502,low,True,9115.498,0.8960338247617118,2547.783081415,2265.269671904,2547.69816652,2517.3252763100004,1797.1485966200003,2019.47262647,1238.3013585800004,1490.7645428300002,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536978,G06001700,high,False,10734.812000000002,0.8960338247617118,4624.920515019998,4256.987348659999,4624.7805994,4570.9403041,3295.3331733,4284.8311873,2901.0886011999996,3943.9346743,0,0,1,0,17.548230311947172,6.228334660457261,6.228334660457261,,,,,,,,,,,,,,,12869.846687953574,0.0,0.0,0.0,0.0,5581.126394704538,5516.98294844738,3997.564800280263,4973.164615873202,3324.9152145171784,4364.0422326730695,5581.293159116912,5070.248617623386
53700,G06001313,low,True,5543.405999999999,0.8960338247617118,1504.0151364939993,1368.779058976999,1503.96047698,1485.4170750899998,1045.62377231,1283.9582288,806.92369368,1063.66602241,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537037,G06002908,high,False,18395.932999999997,0.9082432929445241,8442.444189259997,7576.03751227,8442.0925574,8346.2937649,6071.718151100001,7004.031184600001,4536.872172400001,5564.5289977,1,1,0,0,0.0,87.94070184153716,87.94070184153716,8.948840489756163,7966.091284839961,5683.357307177364,2738.2928878259977,10872.982392822632,0.5910535982503651,768.0529789710777,726.8934657385112,0.0,1062.3084,1062.3084,2124.6168,768.2648368944733,578.9001323449097,,,,,,,,,,,,,
537070,G06008701,medium,False,9814.02,0.7640705232624861,4209.527328040002,3901.4852914400008,4209.4048234,4160.165151499999,2993.5966285000004,3989.3053142999997,2723.827873,3768.3384690999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537094,G06001700,low,True,10230.781,0.8960338247617118,2952.124304935,2616.4053914555016,2952.01986469,2917.6479421699996,2102.2759825600006,2319.15321768,1434.7465152150003,1685.7606319750003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53710,G06001700,high,False,9390.59,0.8704186294422617,4003.9617345400006,3726.131768840001,4003.8474784000005,3956.6862431000004,2839.3943337000005,3837.9144174,2625.8949504999996,3671.1554349999997,1,1,0,0,0.0,6.50806220480454,6.50806220480454,4.7840829417132005,3845.5911701836694,2540.2910710654687,1899.8303350592157,5911.239928934532,0.629485466720891,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
537180,G06000121,medium,False,4403.738,0.7640705232624861,1736.367719880001,1787.0468297400043,1736.3068746,1713.9736284,1184.6020242,2216.6831807,1642.4524913,2696.6852317,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537217,G06009705,high,False,3725.85,0.8624372092015187,1370.7412213499929,1469.2726973700003,1370.6965918799997,1352.1089774799998,911.82888338,1949.0023225799998,1471.3794590799998,2526.97131188,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537240,G06008507,high,False,5405.166,0.8079209467363546,2208.5229593600016,2192.0763503800017,2208.4487851999997,2181.0355071,1531.2912335,2556.5045982,1851.7089610999997,2904.1033055999997,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537269,G06007511,high,False,3933.041,0.7640705232624861,1594.4813741199998,1662.8605658900005,1594.4350018000002,1574.6186872000003,1105.1157952,2140.611832,1631.3005131,2686.4455848999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537279,G06007708,medium,False,385.2339999999999,0.8960338247617118,142.13649143999947,416.9636532599997,142.13139276000004,140.20555256,94.57631856000002,1154.2798083599998,1104.7810351599999,2166.3935545599998,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537285,G06008517,high,False,5044.654,0.8079209467363546,2038.0925527900026,2045.8110631700001,2038.0204767999999,2012.4445655999998,1406.1544248999999,2433.842075,1776.1717468999996,2829.2330166999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537301,G06001310,high,False,4653.3009999999995,0.7640705232624861,1807.9514044300004,1841.9023064000003,1807.8975424,1784.7736299999997,1237.1618839000002,2268.2148157,1674.1546445,2728.1074836999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537304,G06001906,high,False,7829.813999999999,0.9082432929445241,3223.7971548999994,3062.82105596,3223.6977755199996,3184.0552589199997,2244.7058877199997,3253.39334462,2234.4575902199995,3282.4270786199995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537312,G06000120,high,False,4616.258,0.8960338247617118,1825.7133103200003,1862.1472045799978,1825.6532429999997,1802.3527699,1250.2054825,2280.9903191,1682.0452839999998,2735.9291228999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537337,G06009503,low,True,4560.799000000001,0.8960338247617118,1136.9986328155005,1049.333178040999,1136.9614510539998,1122.007408574,767.6521590790002,1010.8690742540001,626.4719060340001,884.5177517840001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537360,G06001310,high,False,991.394,0.7640705232624861,395.85557489999906,638.6956735200013,395.83498176000006,390.56908075999996,265.46949356000005,1320.62936126,1184.9527020599999,2245.35401006,0,0,1,0,24.27387543493832,0.0,0.0,,,,,,,,,,,,,,,3944.715511250829,0.0,0.0,0.0,0.0,1476.8577601331524,1457.3398577361188,994.9847091473532,2030.9196675028852,1529.3596473553325,2584.6165120214905,1476.9154923025699,1557.8481486850528
537364,G06006707,high,False,2968.0640000000003,0.8960338247617118,1400.1052390600032,1496.3118691399968,1400.0653750000001,1385.0049849,1028.0686809000001,2070.0001105,1682.8239879999999,2739.6851254999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537366,G06011301,high,False,9245.915,0.8960338247617118,,,4388.1684664,4340.9883053,3222.2723371,4220.6810121,3007.1731695,4052.4208227999998,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537384,G06008101,medium,False,6928.687,0.7640705232624861,2958.2023805899985,2825.7834209800008,2958.1233595999997,2923.6187981,2106.4633787999996,3122.1272956999996,2235.6640052000002,3285.5035811,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537422,G06000120,high,False,27390.36,0.8960338247617118,11925.487379720002,10435.373216919992,11925.3472802,11793.0125305,8666.106503500001,9550.2100059,6157.950048,7172.430368299999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537461,G06003900,medium,False,13640.806,0.9082432929445241,6027.545633190005,5478.416321010001,6027.327291,5957.4947698000005,4301.0718089,5268.7557235,3471.9930236,4509.051115599999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537486,G06001700,high,False,24713.725,0.8960338247617118,10813.007307560005,9508.067602809995,10812.8451686,10692.166888,7839.004357999999,8738.6560262,5643.4717125,6662.153517899999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537495,G06008102,medium,False,4861.338000000001,0.7640705232624861,2013.0822681300003,2019.23771199,2013.0228966000002,1988.6988681999999,1412.4801107,2441.8920083000003,1816.8089073999997,2870.3266661999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537506,G06006705,high,False,11472.568,0.8960338247617118,5263.926882140011,4790.076609099995,5263.8076352,5207.1202296,3865.1970026000004,4850.9297936,3395.1636498,4436.9898213999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537520,G06001100,high,False,3811.443,0.9319106755115257,1479.9090952100014,1570.723185880003,1479.8428486399998,1460.2559549399998,995.5188162400001,2031.2801677400003,1527.1803548399998,2582.40549574,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
