building_id,income,annual_kwh_prescaling,scaling_factor,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE0.5_bill,new_F0_WF1_ROE0_bill,new_F25_WF0_ROE0_bill,new_F25_WF1_ROE0.5_bill
185635,medium,745.3570000000002,0.8407500276235722,200.5119049604171,197.2939396104893,180.9049839218648,373.80867526006443,350.99121412360176
808,medium,4428.906,0.7130643653791515,1013.6558978192621,997.3837019732599,914.5313515466205,1071.3794429123068,956.0239316013972
408029,low,12898.515,0.7130643653791515,3033.902829635168,2985.1287554937717,2737.1623024128135,2683.441887127975,2338.0828316283037
60288,low,5972.116999999999,0.7130643653791515,1397.0333529645568,1374.5975323524713,1260.3926264790675,1279.196564948302,1120.1684652263702
316523,high,7171.0830000000005,0.7130643653791515,1618.8773024046534,1592.9242714879972,1460.5528561672184,1590.5674936912023,1406.3343894629754
279487,low,4098.921,0.7130643653791515,939.5202758730499,924.445018675663,847.6203733206988,886.704193060569,779.7597439947546
133451,high,15061.595000000001,0.7130643653791515,3516.68181327605,3460.163863620646,3172.738504147364,3218.679891708148,2818.3914023587477
506515,high,15984.333,0.7130643653791515,3729.636805589049,3669.7197250235204,3364.850425544922,3401.3539148572586,2976.8139034318883
206424,high,10693.127,0.8407500276235722,2898.518517302319,2851.9710692470867,2615.0734282405315,2688.3636694789784,2358.4946910878957
140615,medium,4453.356,0.7130643653791515,1040.0000806213836,1023.2930512086488,938.2855480931669,1093.9785869241227,975.6061433523819
418580,high,11420.623,0.8407500276235722,3120.977925883764,3070.8376414626127,2815.7541693425715,2879.218457896628,2523.996012690935
403082,low,3325.148,0.7130643653791515,766.5029691768046,754.1930406198252,691.5484793016592,738.276671058265,651.047818494028
419473,high,15851.662000000002,0.8407500276235722,4304.916910624682,4235.77981181715,3883.9355825318753,3894.8533828700465,3404.9312289795753
2369,high,7423.5019999999995,0.8407500276235722,2028.2852918539993,1995.7082650846023,1829.921552482108,1941.7998704284528,1710.951195000692
169740,high,9788.583,0.8407500276235722,2701.0771024020855,2657.6731095707855,2436.890568511935,2518.9837071137763,2211.5178737944957
357089,high,13059.392,0.7130643653791515,3023.9564613030275,2975.3949594213464,2728.22333159289,2795.9631359505443,2451.797802323525
352981,medium,6337.742,0.7130643653791515,1462.124837721609,1438.6452832633724,1319.1304903272662,1456.1082758944049,1289.6976294112264
21514,low,3334.2980000000002,0.7130643653791515,773.1778110357463,760.7571813752375,697.5587282724445,744.0089041480022,656.0038523568633
221877,high,3344.3790000000004,0.7130643653791515,761.8342395001305,749.6108899348834,687.3314165735017,855.3497400164645,768.6500774037218
319774,low,3450.5930000000003,0.7130643653791515,792.6974421901414,779.9717363550627,715.1886322554607,760.7475558261482,670.5456499872556
489179,high,9736.922999999999,0.7130643653791515,2228.5024946781937,2192.736590277125,2010.556769720744,2113.56883557096,1859.9353511501577
433075,low,3659.293,1.0497359105206039,1241.9946122457034,1222.0454788701295,1120.5416611726687,1146.1877422194036,1004.8458853189244
