building_id,income,annual_kwh,baseline_bill_tou_dr,rate_scenario,s1_upfront,s1_bill,s1_bill_delta,s1_fuel_savings,s1_net_annual_savings,s1_payback,s2_upfront,s2_bill,s2_bill_savings,s2_net_annual_savings,s2_payback,s3_upfront,s3_bill,s3_bill_delta,s3_gas_savings,s3_fuel_savings,s3_net_annual_savings,s3_payback,s4_upfront,s4_bill,s4_bill_delta,s4_gas_savings,s4_fuel_savings,s4_net_annual_savings,s4_payback
167723,high,8245.861879674952,3839.983281396857,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
167793,low,7459.171659659556,2209.4371611671663,tou_dr,,,,,,,16664.70041422583,1015.7292237623932,1193.707937404773,1193.707937404773,13.960450368166578,51664.70041422583,1013.8781864711056,-1195.558974696061,447.875,2640.0,4283.433974696061,12.061514364276338,51764.90491755874,1006.916144702568,-1202.5210164645982,447.875,2640.0,4290.396016464598,12.06529763660708
16783,high,5053.967011052475,2144.545684105248,tou_dr,,,,,,,13999.753585994757,1110.307111180954,1034.2385729242937,1034.2385729242937,13.536290322658019,48999.75358599475,1110.307111180954,-1034.2385729242937,447.875,2640.0,4122.113572924294,11.887045982392362,48999.75358599475,1110.307111180954,-1034.2385729242937,447.875,2640.0,4122.113572924294,11.887045982392362
167888,low,5940.524253622039,1692.0241387997032,tou_dr,10000.0,2425.1602457371087,733.1361069374054,2640.0,1906.8638930625946,5.244212781195989,14982.05166736563,720.4808158519784,971.5433229477248,971.5433229477248,15.420878630413641,52670.89630347359,1462.3268543086774,-229.6972844910258,447.875,2640.0,3317.572284491026,15.876337208897993,53666.210735494795,1398.9789581075588,-293.0451806921444,447.875,2640.0,3380.9201806921446,15.873255760953281
167958,low,3469.4431923268767,912.4328387684636,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
168067,high,4695.949553997286,2013.2564888271984,tou_dr,,,,,,,13603.073209053391,1053.8202043804856,959.4362844467128,959.4362844467128,14.178193413748161,48603.07320905339,1856.3945657358431,-156.86192309135527,447.875,2640.0,3244.7369230913555,14.979048952525812,51210.72574088672,1595.6567167371538,-417.59977209004455,447.875,2640.0,3505.4747720900446,14.608784564252822
16838,high,10148.53313222712,4840.114449272087,tou_dr,,,,,,,19644.490649720505,2494.405431208188,2345.709018063899,2345.709018063899,8.374649412370283,54644.49064972051,1020.925385182992,-3819.1890640890947,447.875,2640.0,6907.064064089094,7.91139189425298,50565.76521874074,1325.5943966396142,-3514.5200526324725,447.875,2640.0,6602.3950526324725,7.658700337626634
168503,high,5153.091553320033,2241.98063758605,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
168512,medium,5970.728947075134,2692.8823931392576,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
168527,low,2503.6809379515657,657.937966931129,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
168580,high,3444.044209407063,1430.7214557443317,tou_dr,10000.0,2844.662205444476,1413.9407497001444,2640.0,1226.0592502998556,8.156212676960198,,,,,,,,,,,,,,,,,,,
168664,low,4751.861643951031,1267.7659677619156,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
168791,high,7643.301379377303,3517.2519143968057,tou_dr,,,,,,,16868.714618517784,1621.3434196797523,1895.9084947170534,1895.9084947170534,8.897430791371228,51868.714618517784,1621.3434196797523,-1895.9084947170534,447.875,2640.0,4983.783494717053,10.407497571573893,51868.714618517784,1621.3434196797523,-1895.9084947170534,447.875,2640.0,4983.783494717053,10.407497571573893
168808,high,7840.359468910847,3720.36673423452,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
16883,high,8483.482219232175,4029.250093136062,tou_dr,10000.0,4606.711057122012,577.46096398595,2640.0,2062.53903601405,4.848393085119714,17799.628029818752,2102.8478364759303,1926.4022566601316,1926.4022566601316,9.239829307861466,54133.899749020806,2618.4759914471906,-1410.7741016888713,447.875,2640.0,4498.649101688871,12.033367912313498,54654.06836656488,2573.731537328802,-1455.5185558072599,447.875,2640.0,4543.39355580726,12.029349360833452
168851,medium,4333.493232560141,1826.800484358623,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169010,high,11149.28784706953,5391.72735675989,tou_dr,10000.0,6379.03328392455,987.3059271646598,2640.0,1652.6940728353402,6.050726607159746,,,,,,,,,,,,,,,,,,,
169026,low,3986.766848738687,1103.694807281212,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169322,low,1997.1285453673925,524.6427409751283,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
16939,high,3641.6675479001497,1507.6949313669809,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169424,medium,2633.681841596934,1099.9394108416077,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169520,high,4523.534868834799,1898.225739875589,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169557,medium,8198.607524372368,3852.863587769089,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169639,medium,3169.533311698963,1338.3378021496592,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169735,low,6157.685866905162,1809.9519611734625,tou_dr,,,,,,,15222.664936123265,851.5966748066007,958.3552863668617,958.3552863668617,15.884156066830498,50222.66493612326,844.2409387787084,-965.7110223947541,447.875,2640.0,4053.586022394754,12.389687713214732,50334.777365611146,836.5843349045675,-973.3676262688949,447.875,2640.0,4061.242626268895,12.393935058210058
169740,high,8229.75142764563,3886.073328420811,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169865,low,7906.556187276768,2297.6242684610875,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
169892,high,5436.239429910979,2375.181019030173,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
16995,medium,7938.094402312985,3733.942512417932,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
170000,low,2658.870840303953,708.4208450593886,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
170082,high,10244.704714348669,4976.111768572708,tou_dr,10000.0,5892.351704947936,916.2399363752284,2640.0,1723.7600636247716,5.801271424615625,,,,,,,,,,,,,,,,,,,
1701,low,3836.034574018857,1073.0943483563792,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
170149,medium,5808.236650084658,2511.6878699943554,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
170201,medium,5872.2954028851,2620.423459407346,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
170453,high,17657.66921196879,8855.423304519336,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
170602,medium,8384.274556722621,3889.0848512587154,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
17063,high,3231.215518497356,1348.1263546622308,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
170765,high,19056.01267666573,9520.635864015863,tou_dr,10000.0,11053.178008200835,1532.5421441849721,2640.0,1107.4578558150279,9.02968898318984,,,,,,,,,,,,,,,,,,,
170817,low,3946.309978124742,1040.6894317161205,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
170996,high,4678.089430837636,1983.95357070854,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
17127,medium,2968.4284817954467,1221.3390060844847,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
17150,low,4982.429580367649,1396.6650034768104,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
17201,low,5543.30622738014,1511.932042689173,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
172068,high,3162.65295363742,1302.787227370518,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
172099,low,4010.994742284715,1067.9981891055988,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
172221,low,6138.913734422191,1765.693416523535,tou_dr,,,,,,,15201.865568822606,687.7572821965928,1077.9361343269422,1077.9361343269422,14.102751623884075,,,,,,,,,,,,,,
172291,high,5720.722162993915,2493.866295637424,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
172435,high,3869.336819075159,1606.1794892709604,tou_dr,,,,,,,,,,,,,,,,,,,,,,,,,
17250,medium,4633.80955987632,1968.736600842701,tou_dr,,,,,,,13534.222610275918,1020.6539539281348,948.0826469145661,948.0826469145661,14.275361598824324,48534.222610275916,823.969863750603,-1144.7667370920979,447.875,2640.0,4232.641737092098,11.466650291933238,48300.0,840.8509626410569,-1127.885638201644,447.875,2640.0,4215.760638201644,11.457007203474385
